GSE	xpType	RefDye	Group	Ignore	XP	isCTRL	Node	NodeFunction	BSM	BSMDCD	BSMDCD2	BSMMapped	BioSampName	Comment	title	geo_accession	source_name_ch1	description	description.1	description.2	description.3	description.4	description.5	description.6	description.7	description.8	description.9	description.10	platform_id	characteristics_ch1	source_name_ch2	characteristics_ch2	characteristics_ch1.1	characteristics_ch1.2	characteristics_ch1.3	characteristics_ch2.1	characteristics_ch2.2	characteristics_ch2.3	characteristics_ch1.4	characteristics_ch1.5	characteristics_ch1.6
GSE68820	1C		F	0	0	0	TLR3	LOF	MA15 virus	4d	10^5	NA	lung tissue		SM036 4.1 10^5 MA15 TLR3 d4 RNA	GSM1682328	"TLR3-/-, Lung tissue, MA15-inoculated, 4 days, bioreplicate 1"	SM036_4.1_TLR3_MA15_d4_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		F	0	0	0	TLR3	LOF	MA15 virus	4d	10^5	NA	lung tissue		SM036 4.2 10^5 MA15 TLR3 d4 RNA	GSM1682329	"TLR3-/-, Lung tissue, MA15-inoculated, 4 days, bioreplicate 2"	SM036_4.2_TLR3_MA15_d4_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		F	0	0	0	TLR3	LOF	MA15 virus	4d	10^5	NA	lung tissue		SM036 4.3 10^5 MA15 TLR3 d4 RNA	GSM1682330	"TLR3-/-, Lung tissue, MA15-inoculated, 4 days, bioreplicate 3"	SM036_4.3_TLR3_MA15_d4_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		F	0	0	0	TLR3	LOF	MA15 virus	4d	10^5	NA	lung tissue		SM036 4.4 10^5 MA15 TLR3 d4 RNA	GSM1682331	"TLR3-/-, Lung tissue, MA15-inoculated, 4 days, bioreplicate 4"	SM036_4.4_TLR3_MA15_d4_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		F	0	0	0	TLR3	LOF	MA15 virus	4d	10^5	NA	lung tissue		SM036 4.5 10^5 MA15 TLR3 d4 RNA	GSM1682332	"TLR3-/-, Lung tissue, MA15-inoculated, 4 days, bioreplicate 5"	SM036_4.5_TLR3_MA15_d4_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		a	0	0	1	(WT)		(Veh)	2d		NA	lung tissue		SM036 5.1 Mock  B6NJ d2 RNA	GSM1682333	"WT, Lung tissue, mock-inoculated, 2 days, bioreplicate 1"	SM036_5.1_B6NJ_Mock_d2_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 2 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		a	0	0	1	(WT)		(Veh)	2d		NA	lung tissue		SM036 5.2 Mock  B6NJ d2 RNA	GSM1682334	"WT, Lung tissue, mock-inoculated, 2 days, bioreplicate 2"	SM036_5.2_B6NJ_Mock_d2_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 2 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		a	0	0	1	(WT)		(Veh)	2d		NA	lung tissue		SM036 5.3 Mock  B6NJ d2 RNA	GSM1682335	"WT, Lung tissue, mock-inoculated, 2 days, bioreplicate 3"	SM036_5.3_B6NJ_Mock_d2_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 2 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		a	0	0	1	(WT)		(Veh)	2d		NA	lung tissue		SM036 5.4 Mock  B6NJ d2 RNA	GSM1682336	"WT, Lung tissue, mock-inoculated, 2 days, bioreplicate 4"	SM036_5.4_B6NJ_Mock_d2_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 2 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		a	0	0	1	(WT)		(Veh)	2d		NA	lung tissue		SM036 5.5 Mock  B6NJ d2 RNA	GSM1682337	"WT, Lung tissue, mock-inoculated, 2 days, bioreplicate 5"	SM036_5.5_B6NJ_Mock_d2_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 2 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		B	0	0	0	(WT)		MA15 virus	2d	10^5	NA	lung tissue		SM036 6.1 10^5 MA15 B6NJ d2 RNA	GSM1682338	"WT, Lung tissue, MA15-inoculated, 2 days, bioreplicate 1"	SM036_6.1_B6NJ_MA15_d2_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 2 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		B	0	0	0	(WT)		MA15 virus	2d	10^5	NA	lung tissue		SM036 6.2 10^5 MA15 B6NJ d2 RNA	GSM1682339	"WT, Lung tissue, MA15-inoculated, 2 days, bioreplicate 2"	SM036_6.2_B6NJ_MA15_d2_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 2 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		B	0	0	0	(WT)		MA15 virus	2d	10^5	NA	lung tissue		SM036 6.3 10^5 MA15 B6NJ d2 RNA	GSM1682340	"WT, Lung tissue, MA15-inoculated, 2 days, bioreplicate 3"	SM036_6.3_B6NJ_MA15_d2_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 2 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		B	0	0	0	(WT)		MA15 virus	2d	10^5	NA	lung tissue		SM036 6.4 10^5 MA15 B6NJ d2 RNA	GSM1682341	"WT, Lung tissue, MA15-inoculated, 2 days, bioreplicate 4"	SM036_6.4_B6NJ_MA15_d2_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 2 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		B	0	0	0	(WT)		MA15 virus	2d	10^5	NA	lung tissue		SM036 6.5 10^5 MA15 B6NJ d2 RNA	GSM1682342	"WT, Lung tissue, MA15-inoculated, 2 days, bioreplicate 5"	SM036_6.5_B6NJ_MA15_d2_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 2 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		b	0	0	1	(WT)		(Veh)	4d		NA	lung tissue		SM036 7.1 Mock B6NJ d4 RNA	GSM1682343	"WT, Lung tissue, mock-inoculated, 4 days, bioreplicate 1"	SM036_7.1_B6NJ_Mock_d4_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 4 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		b	0	0	1	(WT)		(Veh)	4d		NA	lung tissue		SM036 7.2 Mock B6NJ d4 RNA	GSM1682344	"WT, Lung tissue, mock-inoculated, 4 days, bioreplicate 2"	SM036_7.2_B6NJ_Mock_d4_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 4 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		b	0	0	1	(WT)		(Veh)	4d		NA	lung tissue		SM036 7.3 Mock B6NJ d4 RNA	GSM1682345	"WT, Lung tissue, mock-inoculated, 4 days, bioreplicate 3"	SM036_7.3_B6NJ_Mock_d4_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 4 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		b	0	0	1	(WT)		(Veh)	4d		NA	lung tissue		SM036 7.4 Mock B6NJ d4 RNA	GSM1682346	"WT, Lung tissue, mock-inoculated, 4 days, bioreplicate 4"	SM036_7.4_B6NJ_Mock_d4_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 4 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		b	0	0	1	(WT)		(Veh)	4d		NA	lung tissue		SM036 7.5 Mock B6NJ d4 RNA	GSM1682347	"WT, Lung tissue, mock-inoculated, 4 days, bioreplicate 5"	SM036_7.5_B6NJ_Mock_d4_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 4 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		E	0	0	0	(WT)		MA15 virus	4d	10^5	NA	lung tissue		SM036 8.1 10^5 MA15 B6NJ d4 RNA	GSM1682348	"WT, Lung tissue, MA15-inoculated, 4 days, bioreplicate 1"	SM036_8.1_B6NJ_MA15_d4_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		E	0	0	0	(WT)		MA15 virus	4d	10^5	NA	lung tissue		SM036 8.2 10^5 MA15 B6NJ d4 RNA	GSM1682349	"WT, Lung tissue, MA15-inoculated, 4 days, bioreplicate 2"	SM036_8.2_B6NJ_MA15_d4_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		E	0	0	0	(WT)		MA15 virus	4d	10^5	NA	lung tissue		SM036 8.4 10^5 MA15 B6NJ d4 RNA	GSM1682350	"WT, Lung tissue, MA15-inoculated, 4 days, bioreplicate 4"	SM036_8.4_B6NJ_MA15_d4_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		E	0	0	0	(WT)		MA15 virus	4d	10^5	NA	lung tissue		SM036 8.5 10^5 MA15 B6NJ d4 RNA	GSM1682351	"WT, Lung tissue, MA15-inoculated, 4 days, bioreplicate 5"	SM036_8.5_B6NJ_MA15_d4_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 4 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		G	0	0	0	TLR3	LOF	(Veh)	7d		NA	lung tissue		SM036 9.2 Mock TLR3 d7 RNA	GSM1682352	"TLR3-/-, Lung tissue, mock-inoculated, 7 days, bioreplicate 2"	SM036_9.2_TLR3_Mock_d7_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		G	0	0	0	TLR3	LOF	(Veh)	7d		NA	lung tissue		SM036 9.3 Mock TLR3 d7 RNA	GSM1682353	"TLR3-/-, Lung tissue, mock-inoculated, 7 days, bioreplicate 3"	SM036_9.3_TLR3_Mock_d7_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		I	0	0	0	TLR3	LOF	MA15 virus	7d	10^5	NA	lung tissue		SM036 10.1 10^5 MA15 TLR3 d7 RNA	GSM1682354	"TLR3-/-, Lung tissue, MA15-inoculated, 7 days, bioreplicate 1"	SM036_10.1_TLR3_MA15_d7_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		I	0	0	0	TLR3	LOF	MA15 virus	7d	10^5	NA	lung tissue		SM036 10.2 10^5 MA15 TLR3 d7 RNA	GSM1682355	"TLR3-/-, Lung tissue, MA15-inoculated, 7 days, bioreplicate 2"	SM036_10.2_TLR3_MA15_d7_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		I	0	0	0	TLR3	LOF	MA15 virus	7d	10^5	NA	lung tissue		SM036 10.3 10^5 MA15 TLR3 d7 RNA	GSM1682356	"TLR3-/-, Lung tissue, MA15-inoculated, 7 days, bioreplicate 3"	SM036_10.3_TLR3_MA15_d7_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		I	0	0	0	TLR3	LOF	MA15 virus	7d	10^5	NA	lung tissue		SM036 10.4 10^5 MA15 TLR3 d7 RNA	GSM1682357	"TLR3-/-, Lung tissue, MA15-inoculated, 7 days, bioreplicate 4"	SM036_10.4_TLR3_MA15_d7_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		I	0	0	0	TLR3	LOF	MA15 virus	7d	10^5	NA	lung tissue		SM036 10.5 10^5 MA15 TLR3 d7 RNA	GSM1682358	"TLR3-/-, Lung tissue, MA15-inoculated, 7 days, bioreplicate 5"	SM036_10.5_TLR3_MA15_d7_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: TLR3-/-	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 5	tissue: lung
GSE68820	1C		c	0	0	1	(WT)		(Veh)	7d		NA	lung tissue		SM036 11.1 Mock B6NJ d7 RNA	GSM1682359	"WT, Lung tissue, mock-inoculated, 7 days, bioreplicate 1"	SM036_11.1_B6NJ_Mock_d7_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		c	0	0	1	(WT)		(Veh)	7d		NA	lung tissue		SM036 11.2 Mock B6NJ d7 RNA	GSM1682360	"WT, Lung tissue, mock-inoculated, 7 days, bioreplicate 2"	SM036_11.2_B6NJ_Mock_d7_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		c	0	0	1	(WT)		(Veh)	7d		NA	lung tissue		SM036 11.3 Mock B6NJ d7 RNA	GSM1682361	"WT, Lung tissue, mock-inoculated, 7 days, bioreplicate 3"	SM036_11.3_B6NJ_Mock_d7_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		c	0	0	1	(WT)		(Veh)	7d		NA	lung tissue		SM036 11.4 Mock B6NJ d7 RNA	GSM1682362	"WT, Lung tissue, mock-inoculated, 7 days, bioreplicate 4"	SM036_11.4_B6NJ_Mock_d7_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: mockulum	NA	NA	NA	time: 7 dpi	biological_replicate: 4	tissue: lung
GSE68820	1C		H	0	0	0	(WT)		MA15 virus	7d	10^5	NA	lung tissue		SM036 12.1 10^5 MA15 B6NJ d7 RNA	GSM1682363	"WT, Lung tissue, MA15-inoculated, 7 days, bioreplicate 1"	SM036_12.1_B6NJ_MA15_d7_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 1	tissue: lung
GSE68820	1C		H	0	0	0	(WT)		MA15 virus	7d	10^5	NA	lung tissue		SM036 12.2 10^5 MA15 B6NJ d7 RNA	GSM1682364	"WT, Lung tissue, MA15-inoculated, 7 days, bioreplicate 2"	SM036_12.2_B6NJ_MA15_d7_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 2	tissue: lung
GSE68820	1C		H	0	0	0	(WT)		MA15 virus	7d	10^5	NA	lung tissue		SM036 12.3 10^5 MA15 B6NJ d7 RNA	GSM1682365	"WT, Lung tissue, MA15-inoculated, 7 days, bioreplicate 3"	SM036_12.3_B6NJ_MA15_d7_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 3	tissue: lung
GSE68820	1C		H	0	0	0	(WT)		MA15 virus	7d	10^5	NA	lung tissue		SM036 12.4 10^5 MA15 B6NJ d7 RNA	GSM1682366	"WT, Lung tissue, MA15-inoculated, 7 days, bioreplicate 4"	SM036_12.4_B6NJ_MA15_d7_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL7202	strain: C57Bl/6J	NA	NA	genotype/variation: WT	age: 10 weeks	infection: MA15 virus	NA	NA	NA	time: 7 dpi	biological_replicate: 4	tissue: lung
				NA	NA	NA						NA																													
GSE79241	1C		a	0	0	1			(Veh)	8d		NA	colon tissue		WT_1	GSM2089641	Control sample	Control sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		a	0	0	1			(Veh)	8d		NA	colon tissue		WT_2	GSM2089642	Control sample	Control sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		A	0	0	0			DSS	8d	2.5% (w/v)	NA	colon tissue		DSS_1	GSM2089643	TLR3.7 activation sample	TLR3.7 activation sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		A	0	0	0			DSS	8d	2.5% (w/v)	NA	colon tissue		DSS_2	GSM2089644	TLR3.7 activation sample	TLR3.7 activation sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		C	0	0	0			ribavirin;lamivudine;acyclovir;DSS	8d	30 mg/kg;10 mg/kg;20 mg/kg;2.5% (w/v)	NA	colon tissue		DSS+AV_1	GSM2089645	DSS treatment	DSS treatment	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		C	0	0	0			ribavirin;lamivudine;acyclovir;DSS	8d	30 mg/kg;10 mg/kg;20 mg/kg;2.5% (w/v)	NA	colon tissue		DSS+AV_2	GSM2089646	DSS treatment	DSS treatment	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		B	0	0	0			pIC;imiquimod;DSS	8d	10 mg/kg;10 mg/kg;2.5% (w/v)	NA	colon tissue		DSS+Ta-1	GSM2089647	"TLR3.7 activation, DSS treatment sample"	"TLR3.7 activation, DSS treatment sample"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSE79241	1C		B	0	0	0			pIC;imiquimod;DSS	8d	10 mg/kg;10 mg/kg;2.5% (w/v)	NA	colon tissue		DSS_Ta-2	GSM2089648	"TLR3.7 activation, DSS treatment sample"	"TLR3.7 activation, DSS treatment sample"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	tissue: Colon tissue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
				NA	NA	NA						NA																													
GSE67241	1C		b	0	0	1			(Veh)	7d		NA	lung tissue		Control day 7 rep1	GSM1642838	Mouse lung	Replicate 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Control day 7	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C		b	0	0	1			(Veh)	7d		NA	lung tissue		Control day 7 rep2	GSM1642839	Mouse lung	Replicate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Control day 7	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C		a	0	0	1			(Veh)	12d		NA	lung tissue		Control day 12 rep1	GSM1642840	Mouse lung	Replicate 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Control day 12	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C		a	0	0	1			(Veh)	12d		NA	lung tissue		Control day 12 rep2	GSM1642841	Mouse lung	Replicate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Control day 12	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	1d	10^6 TCID50/20 ul	NA	lung tissue		Day 1 p.i. Rep1	GSM1642842	Mouse lung	Replicate 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 1 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	1d	10^6 TCID50/20 ul	NA	lung tissue		Day 1 p.i. Rep2	GSM1642843	Mouse lung	Replicate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 1 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	1d	10^6 TCID50/20 ul	NA	lung tissue		Day 1 p.i. Rep3	GSM1642844	Mouse lung	Replicate 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 1 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	1d	10^6 TCID50/20 ul	NA	lung tissue		Day 1 p.i. Rep4	GSM1642845	Mouse lung	Replicate 4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 1 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	2d	10^6 TCID50/20 ul	NA	lung tissue		Day 2 p.i. Rep1	GSM1642846	Mouse lung	Replicate 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 2 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	2d	10^6 TCID50/20 ul	NA	lung tissue		Day 2 p.i. Rep2	GSM1642847	Mouse lung	Replicate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 2 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	2d	10^6 TCID50/20 ul	NA	lung tissue		Day 2 p.i. Rep3	GSM1642848	Mouse lung	Replicate 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 2 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	3d	10^6 TCID50/20 ul	NA	lung tissue		Day 3 p.i. Rep1	GSM1642849	Mouse lung	Replicate 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 3 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
GSE67241	1C			1	0	0			A/Jena/5258/09 virus	3d	10^6 TCID50/20 ul	NA	lung tissue		Day 3 p.i. Rep2	GSM1642850	Mouse lung	Replicate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6885	time: Day 3 p.i.	NA	NA	strain: BALB/c	genter: female	tissue: lung	NA	NA	NA	NA	NA	NA
